Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-06-11 04:00:00,247.5921620678928,248.07201045627983,246.26777582992523,247.4962158203125,18999700,0.0,0.0
2021-06-14 04:00:00,247.50575689635525,249.47315257534447,246.45008473782653,249.4155731201172,19150500,0.0,0.0
2021-06-15 04:00:00,249.3004570483584,249.5115915411484,247.2946940106654,247.94728088378903,18038900,0.0,0.0
2021-06-16 04:00:00,248.9453365777258,250.0777717386489,244.1660507576861,247.0067596435547,27220000,0.0,0.0
2021-06-17 04:00:00,245.7495650668788,251.2006358277312,245.69198560224893,250.3848876953125,27565500,0.0,0.0
2021-06-18 04:00:00,249.1661027001128,251.72847693840555,248.3215647696589,248.97415161132807,37202200,0.0,0.0
2021-06-21 04:00:00,249.3484808317652,252.8993421486892,247.5250623946822,252.04522705078125,26696100,0.0,0.0
2021-06-22 04:00:00,252.13153511680653,255.0778112125685,251.8244251231669,254.80909729003903,24694100,0.0,0.0
2021-06-23 04:00:00,255.2697181532723,256.0758598739971,253.7725936308377,254.5787353515625,19518700,0.0,0.0
2021-06-24 04:00:00,255.43289021487416,257.05478006360823,254.77069711508943,255.9415283203125,21446900,0.0,0.0
2021-06-25 04:00:00,255.4999989200987,256.4788787651101,254.08924395332872,254.3387451171875,25611100,0.0,0.0
2021-06-28 04:00:00,255.4617081191248,258.0624783950666,255.19299417128897,257.8897399902344,19590000,0.0,0.0
2021-06-29 04:00:00,258.0336687556472,260.7016246346419,257.1795538503381,260.4617004394531,19937800,0.0,0.0
2021-06-30 04:00:00,259.7803139253489,260.42329434263524,258.7342479891088,259.9818420410156,21656500,0.0,0.0
2021-07-01 04:00:00,258.7437788756873,260.8839127760859,258.7342018255398,260.6535949707031,16725300,0.0,0.0
2021-07-02 04:00:00,261.82445574570187,266.7956775281696,261.5173457785115,266.45977783203125,26458000,0.0,0.0
2021-07-06 04:00:00,266.8244739642971,268.11046403566195,263.244794707822,266.4693908691406,31565600,0.0,0.0
